Id;Player 1;Player 2;Player 3;Player 4;Player 5;Player 6;Player 7;Player 8;Player 9;Player 10;Player 11;Player 12;Player 13;Player 14;Player 15;Player 16;Player 17;Player 18;Player 19;Player 20;Player 21;Player 22;Player 23;Player 24;Player 25;Player 26;Player 27;Player 28;Player 29;Player 30;Player 31;Player 32;Shirt number 1;Shirt number 2;Shirt number 3;Shirt number 4;Shirt number 5;Shirt number 6;Shirt number 7;Shirt number 8;Shirt number 9;Shirt number 10;Shirt number 11;Shirt number 12;Shirt number 13;Shirt number 14;Shirt number 15;Shirt number 16;Shirt number 17;Shirt number 18;Shirt number 19;Shirt number 20;Shirt number 21;Shirt number 22;Shirt number 23;Shirt number 24;Shirt number 25;Shirt number 26;Shirt number 27;Shirt number 28;Shirt number 29;Shirt number 30;Shirt number 31;Shirt number 32;Total Players
355;46650;46888;118679;112470;116024;112482;112473;102914;63063;116035;42817;112465;118287;118678;121221;33901;116026;116031;112480;116030;112476;112484;0;0;0;0;0;0;0;0;0;0;1;13;32;2;4;9;6;8;15;27;11;16;31;28;26;12;17;30;10;29;24;7;0;0;0;0;0;0;0;0;0;0;22
357;100027;100130;110756;30013;102081;100544;109121;45286;104484;104674;110467;100205;118376;114996;112524;102985;121236;114477;63080;118574;119891;57225;0;0;0;0;0;0;0;0;0;0;1;23;24;7;21;6;14;17;31;10;22;13;28;3;2;9;29;34;4;25;37;16;0;0;0;0;0;0;0;0;0;0;22
359;40364;103622;36870;61406;110001;103499;100725;118427;104689;7973;109118;121285;35120;111943;119795;116919;117583;114767;116744;114479;121964;0;0;0;0;0;0;0;0;0;0;0;13;21;23;2;19;4;7;22;5;9;14;38;10;16;29;15;28;20;12;32;39;0;0;0;0;0;0;0;0;0;0;0;21
362;107901;108117;107722;110832;42322;100316;113760;59783;61527;102060;7806;111911;59966;118044;43210;44637;106733;107911;41100;108457;117582;111289;108226;104516;117072;0;0;0;0;0;0;0;13;22;2;24;17;16;5;6;8;19;10;1;3;15;21;12;26;14;7;18;20;23;9;31;11;0;0;0;0;0;0;0;25
363;45291;100129;109115;109072;38146;39505;42516;100545;36880;100066;62012;101244;118589;46671;108582;38152;100732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;24;23;25;15;4;6;10;18;21;9;1;32;17;26;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
364;40553;45437;47241;38124;45203;34944;100668;110364;100742;46833;45985;100730;3604;100669;8920;100741;47698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;20;22;12;31;7;4;19;24;21;26;1;25;5;11;23;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
366;58503;109084;115390;118531;117453;102629;100618;377335;118354;33735;117674;114848;114600;115025;118200;114682;43047;103886;100421;118082;42582;58840;118209;44444;105423;118934;0;0;0;0;0;0;13;4;2;22;23;14;10;26;9;24;21;1;5;3;6;16;12;8;20;17;18;11;7;55;27;19;0;0;0;0;0;0;26
368;102339;116749;102621;100053;101967;100307;41020;100512;109991;101069;8377;111831;118616;60994;100369;100554;108500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;16;17;2;8;6;10;21;23;7;22;25;19;3;14;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
370;105098;47524;114914;100481;117082;47437;102707;114430;60425;116436;113896;32694;104413;114440;111850;111847;100359;114279;102416;105550;103619;114422;44449;122733;104847;35124;107032;0;0;0;0;0;13;24;32;2;3;6;17;12;18;7;19;1;16;5;20;22;23;4;15;21;9;10;11;33;28;8;14;0;0;0;0;0;27
377;110351;107719;100246;118664;116642;110084;117779;54677;101018;16346;38352;37289;107909;113603;46850;112572;113167;115197;55661;4882;103043;60896;40433;114079;46812;100261;0;0;0;0;0;0;1;6;5;27;24;17;30;26;11;22;18;23;21;4;34;13;29;33;25;20;10;19;9;38;3;7;0;0;0;0;0;0;26
378;107142;103498;110555;46423;41119;103062;102383;112005;113986;119143;121945;111159;37151;112571;115652;114924;108525;46536;101675;113297;117867;370144;109131;114561;45238;110573;109359;111136;117699;101359;0;0;1;5;6;12;2;23;8;16;10;11;27;13;36;4;14;3;24;20;28;7;19;25;9;32;18;29;17;48;31;35;0;0;30
379;40256;47023;30315;42576;38794;110925;116296;59771;114971;40563;42363;45129;44564;118252;100532;37440;101030;59639;35184;39208;101249;44728;0;0;0;0;0;0;0;0;0;0;25;4;14;5;3;24;18;8;31;33;10;28;6;27;15;17;21;26;32;29;9;13;0;0;0;0;0;0;0;0;0;0;22
382;111450;113356;109947;101191;41686;115521;117475;101027;114201;116207;120380;60109;108202;114667;47238;113265;101342;115242;1073754405;100955;112574;59637;114577;108166;101338;59333;108968;117916;0;0;0;0;1;5;8;26;2;3;20;19;7;10;22;44;34;23;17;24;28;55;18;12;30;29;14;31;58;59;42;9;0;0;0;0;28
383;7941;101100;36893;45269;4993;32389;34461;101029;103511;36659;36896;4953;9152;745;43023;44689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;16;14;12;44;36;8;10;28;32;17;18;13;19;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
386;103279;2542;100396;38604;102953;100402;101080;103144;115028;100407;106442;104058;3688;114211;100404;100395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;15;4;12;25;8;44;18;22;10;14;24;13;35;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
387;8032;46708;103871;101087;112952;112861;101764;42657;101394;103878;112860;115339;4410;9317;3882;4871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;17;2;3;8;23;11;44;9;28;34;15;12;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
388;59897;34641;42353;46002;113975;112443;39244;103157;44495;40404;121393;8944;44936;9571;121392;118328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;12;31;15;19;8;16;3;14;9;32;17;2;13;25;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
389;106754;112583;308521;108927;44679;114206;106591;111478;120309;114935;114503;111117;101316;308314;44654;115074;100504;1073857391;115535;118221;45402;40786;116450;113446;113863;59493;114907;111112;114000;0;0;0;26;31;5;34;3;6;8;21;7;10;19;27;4;23;30;37;25;22;16;14;29;11;20;13;18;44;24;17;9;0;0;0;29
391;33876;63465;100142;37293;40882;39237;34672;33258;47018;107931;107081;102044;9428;118280;62004;44498;118281;101039;114006;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;6;2;19;16;21;14;12;38;23;9;5;25;17;27;26;11;18;0;0;0;0;0;0;0;0;0;0;0;0;0;19
394;103116;7170;47224;3581;60863;103831;63508;46968;101352;39472;59160;102204;118254;59618;101587;114160;38789;63640;37951;39194;46764;0;0;0;0;0;0;0;0;0;0;0;28;3;46;12;2;6;32;8;33;41;7;25;24;4;15;38;10;23;9;1;19;0;0;0;0;0;0;0;0;0;0;0;21
395;46598;37078;45076;46593;35086;5404;44560;112052;40422;59960;42245;101074;42375;108915;105051;43266;9347;112387;108199;32491;59510;4012;44709;0;0;0;0;0;0;0;0;0;1;17;6;20;3;24;4;27;22;18;10;33;15;29;5;21;16;32;34;7;11;25;9;0;0;0;0;0;0;0;0;0;23
396;121306;108934;118193;108969;63675;42424;114015;108114;109909;115864;114576;35492;122015;118648;104020;121989;45081;117731;60922;109222;47148;112593;110570;115786;101485;110568;114370;46992;325519;0;0;0;22;5;15;20;17;34;27;11;7;28;9;21;13;6;32;3;19;10;25;37;14;18;12;31;30;46;50;36;29;0;0;0;29
398;36857;37817;42808;42653;37416;47533;38036;103200;46834;31381;101045;108906;101053;102950;9406;47639;60865;38593;104871;7069;40919;0;0;0;0;0;0;0;0;0;0;0;30;5;15;25;29;16;2;22;7;33;9;35;31;18;4;17;14;8;12;1;37;0;0;0;0;0;0;0;0;0;0;0;21
399;32461;37967;47005;45278;38081;811;47239;42916;32139;37094;46511;38089;35505;107265;42552;108930;42457;44659;9210;110406;39259;108243;0;0;0;0;0;0;0;0;0;0;1;23;26;25;3;18;5;10;11;15;4;13;6;16;22;40;8;20;7;45;19;17;0;0;0;0;0;0;0;0;0;0;22
403;112398;114192;110786;113354;110805;117726;109024;35200;104093;108395;44910;109163;113122;44451;106725;46737;115541;116420;113904;100822;63086;108995;114578;121387;0;0;0;0;0;0;0;0;12;4;20;21;27;3;8;6;93;35;7;16;24;25;2;26;23;5;14;15;31;9;36;40;0;0;0;0;0;0;0;0;24
405;4295;109205;57264;102246;109386;38169;45339;107260;112050;61073;44661;118432;100833;114052;37031;109206;45227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;24;10;25;8;13;22;27;12;9;17;26;40;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
406;47336;35006;115831;45318;117727;115836;115837;115845;61043;40341;115833;103147;121208;37054;108109;44445;115840;118260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;17;12;3;6;24;22;29;10;28;7;1;30;20;23;13;8;18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;18
407;106724;107400;47151;109224;100674;100782;42999;100832;45084;111354;120312;100811;100697;119106;60910;118942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;15;28;20;17;10;19;21;12;26;24;30;7;31;9;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
413;104382;1073857256;104693;38179;112307;110689;100887;100762;103136;100904;102475;57292;100944;110525;100810;116405;104388;113501;57249;102212;116142;100910;117067;114718;57257;38539;111242;103207;0;0;0;0;99;15;4;93;18;19;14;13;45;17;25;77;6;29;7;32;94;8;26;11;27;30;10;50;20;33;24;78;0;0;0;0;28
414;117410;110712;102948;45181;118225;59840;118394;45448;110687;7857;45338;60883;114180;43082;119822;114212;113091;116607;119854;39913;116053;59779;107840;100925;39301;0;0;0;0;0;0;0;38;3;5;25;8;6;11;43;13;10;12;21;95;32;2;44;62;29;77;14;15;28;9;1;7;0;0;0;0;0;0;0;25
415;38201;105020;5009;102386;112366;7860;101488;37016;100932;7704;117888;39271;103943;102385;32028;104423;121341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;22;2;3;13;11;7;26;28;15;24;30;1;14;20;27;33;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;17
416;106478;116109;32598;102122;32038;117800;108992;100981;118094;108151;33292;119119;110376;109237;118093;119874;39401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28;21;2;27;12;15;19;24;17;10;39;40;30;36;29;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
418;35002;39729;8701;7880;37036;44664;111227;104844;108397;42336;104295;32559;108978;40513;118288;37403;104870;115834;121372;47001;118963;63739;107209;0;0;0;0;0;0;0;0;0;16;28;24;26;12;5;17;15;8;21;14;30;1;2;3;6;32;25;36;23;33;18;27;0;0;0;0;0;0;0;0;0;23
420;57250;113506;34464;45096;110685;106729;57259;100960;100940;32160;60881;57129;60442;44456;7840;102476;41073;57208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;4;12;23;27;14;6;13;10;26;30;28;11;8;18;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
1010;301970;378430;322127;378434;319193;306502;378432;319187;319198;322052;319197;308115;319189;319192;363314;378431;319191;363318;374463;319190;363319;367083;378433;0;0;0;0;0;0;0;0;0;12;22;2;17;6;21;11;9;15;10;8;1;20;4;5;14;23;19;13;7;16;3;18;0;0;0;0;0;0;0;0;0;23
1011;292888;319204;374305;319201;305631;305630;374308;363426;363433;305637;363431;319205;374302;305641;374306;374304;363427;369797;374307;374311;367090;305633;319200;0;0;0;0;0;0;0;0;0;1;17;6;11;15;4;13;7;23;20;9;12;22;19;5;3;16;10;2;18;8;21;14;0;0;0;0;0;0;0;0;0;23
1012;299941;308134;378578;319224;367112;378513;301986;374344;374346;367114;306812;367115;374339;378511;374347;378512;378515;319223;378517;308132;374349;378514;378516;0;0;0;0;0;0;0;0;0;1;3;5;6;2;8;9;4;18;19;14;22;21;15;12;17;10;13;7;11;16;20;23;0;0;0;0;0;0;0;0;0;23
1013;367100;367092;296419;367096;367091;367097;306512;319209;322075;292769;374492;374487;374488;301979;367099;306508;374491;367098;367094;367095;319211;322083;369276;0;0;0;0;0;0;0;0;0;23;5;13;6;3;9;11;19;21;17;20;1;4;14;18;12;7;15;8;10;2;22;16;0;0;0;0;0;0;0;0;0;23
1015;378221;378224;319217;319214;378225;369520;308265;308272;308267;308268;308271;374376;378231;378223;378226;378229;319218;374378;378230;319213;378227;319220;378228;0;0;0;0;0;0;0;0;0;1;2;3;19;18;20;15;10;14;7;22;21;23;8;12;5;4;17;6;16;9;13;11;0;0;0;0;0;0;0;0;0;23
1022;292704;378216;369537;308277;378211;367121;374329;374330;319227;374334;308283;308276;374323;308279;374324;378214;319225;369359;374331;378212;302956;378213;378219;0;0;0;0;0;0;0;0;0;1;5;12;2;11;17;23;8;6;19;9;18;22;13;3;16;4;14;15;21;10;20;7;0;0;0;0;0;0;0;0;0;23
1026;322048;321184;327012;374209;373793;306436;368202;322096;374211;325291;299694;321102;373792;321185;306435;321180;321181;327004;321177;367126;325444;367124;377869;0;0;0;0;0;0;0;0;0;22;2;13;15;3;6;18;10;11;7;23;21;1;4;12;14;5;8;17;16;20;9;19;0;0;0;0;0;0;0;0;0;23
1031;302935;374290;368243;325600;367130;374293;377833;320639;378415;319243;299958;367135;374287;320634;369477;319244;322122;320633;293650;368246;369567;367131;367134;0;0;0;0;0;0;0;0;0;1;5;15;19;2;17;22;9;8;18;10;23;20;16;14;13;3;7;6;12;21;4;11;0;0;0;0;0;0;0;0;0;23
1032;278315;321018;278328;319254;302025;322547;373749;322124;322098;319251;302031;295723;319250;278325;278323;319248;321124;278329;319249;319253;322123;292612;369416;0;0;0;0;0;0;0;0;0;1;19;6;14;3;9;5;21;15;7;11;22;12;8;18;17;20;16;13;4;23;10;2;0;0;0;0;0;0;0;0;0;23
1040;374572;308610;307007;308033;305223;303256;323327;323869;378264;299134;319263;294622;378263;370836;373493;363644;378265;304207;301412;372701;307360;309193;374575;0;0;0;0;0;0;0;0;0;16;2;4;22;3;17;10;7;9;11;13;23;1;21;5;12;20;6;19;8;15;18;14;0;0;0;0;0;0;0;0;0;23
1044;374542;307324;374545;309569;378256;300602;300581;323066;319436;296749;319432;319439;378255;378253;378254;366982;367018;371697;378252;270987;320970;322067;374548;0;0;0;0;0;0;0;0;0;16;4;14;2;20;6;18;19;7;10;15;13;1;3;5;23;12;22;21;11;17;8;9;0;0;0;0;0;0;0;0;0;23
1051;61420;104647;61091;40989;64729;57128;63383;107935;104287;36986;39325;59990;61421;61703;63771;112355;103910;114311;112366;45320;47658;100970;0;0;0;0;0;0;0;0;0;0;16;21;19;17;18;20;10;11;6;9;12;23;8;1;2;5;22;7;3;15;13;14;0;0;0;0;0;0;0;0;0;0;22
1058;103249;102560;38934;57405;47701;44608;101615;42886;44855;37028;42578;45870;57388;41301;57314;113426;57312;61710;41131;114305;61711;8984;47632;0;0;0;0;0;0;0;0;0;1;18;21;23;22;11;5;6;7;10;9;12;16;4;19;2;17;15;8;14;20;3;13;0;0;0;0;0;0;0;0;0;23
1059;302048;367032;374435;374432;321992;363015;366084;308056;302654;376325;378454;308058;378455;322138;378452;378457;319408;374440;306481;307430;364826;308866;378453;0;0;0;0;0;0;0;0;0;1;5;23;2;3;15;18;9;11;7;21;16;6;22;4;12;20;8;14;19;10;13;17;0;0;0;0;0;0;0;0;0;23
1067;299191;307223;306389;304039;371495;367036;309869;374362;378520;371707;369613;299893;374354;319275;367038;366832;372829;301371;301410;366831;302645;302056;370851;0;0;0;0;0;0;0;0;0;1;13;21;23;2;17;8;20;12;6;9;16;22;4;15;3;5;14;18;19;11;7;10;0;0;0;0;0;0;0;0;0;23
1083;308080;378274;308071;378268;378267;378269;367070;308076;302510;294521;308085;374266;378272;374269;378273;308083;299355;304567;367065;367068;367072;374282;378266;0;0;0;0;0;0;0;0;0;16;2;13;12;3;21;15;11;17;9;14;1;22;4;6;19;8;10;23;20;5;7;18;0;0;0;0;0;0;0;0;0;23
1113;293013;303809;293007;305536;323774;293015;305538;305542;305532;295635;293021;367153;374315;305544;374317;378368;367154;305533;378366;374318;308567;293020;374319;0;0;0;0;0;0;0;0;0;1;5;23;13;17;6;20;11;19;9;18;12;14;2;4;3;15;21;8;16;10;7;22;0;0;0;0;0;0;0;0;0;23
1128;39786;57652;57895;58208;58091;57654;309065;57897;46816;112893;122321;65044;55769;57656;58284;58035;58219;55759;57653;263246;57649;54670;54838;54827;263116;58136;0;0;0;0;0;0;1;4;21;18;17;6;10;15;7;20;11;23;12;5;25;3;22;16;8;14;24;19;9;2;26;13;0;0;0;0;0;0;26
1129;119147;47269;43731;102983;54446;115119;118698;58027;61643;59964;39719;6480;112153;118377;57893;41975;119814;37901;57212;33604;120332;55964;117524;118067;45095;121391;0;0;0;0;0;0;22;2;3;4;15;16;13;20;10;17;23;12;1;25;26;21;24;8;6;18;7;19;9;5;14;11;0;0;0;0;0;0;26
1141;107219;57311;45982;42247;115579;107350;107938;33920;60924;45984;40776;40779;102956;59686;108308;104960;116092;61173;108309;112262;44354;40786;114957;0;0;0;0;0;0;0;0;0;1;22;5;2;21;17;15;8;14;11;10;12;23;4;16;3;18;6;19;13;7;9;20;0;0;0;0;0;0;0;0;0;23
1164;112321;46550;40696;107312;46551;41849;44042;59734;63427;44043;35143;44040;102855;112324;60382;112323;46552;57021;37842;36434;114437;36435;102109;0;0;0;0;0;0;0;0;0;23;17;5;2;21;6;8;16;12;7;14;1;18;22;20;3;4;13;11;9;15;10;19;0;0;0;0;0;0;0;0;0;23
1165;61089;100401;101813;107073;102765;103991;44409;100303;34128;116341;47204;39602;107076;44667;107072;110650;42422;102105;104995;116344;107075;107074;110652;0;0;0;0;0;0;0;0;0;1;5;17;13;4;7;8;9;20;11;19;12;23;18;15;6;14;22;2;3;21;16;10;0;0;0;0;0;0;0;0;0;23
1170;100629;119857;116955;54727;47162;54725;54724;54726;54723;120354;37638;54722;54118;54748;117463;54721;54747;54744;54749;54746;54123;100752;54120;54124;53915;53914;0;0;0;0;0;0;1;15;17;4;5;10;14;6;13;9;23;12;22;3;2;16;7;21;19;18;20;11;8;24;25;26;0;0;0;0;0;0;26
1175;107079;35400;112156;39749;107084;43421;37440;6976;112157;107081;47306;107077;107080;100386;101519;116216;107082;30346;43422;40495;42549;107083;110898;0;0;0;0;0;0;0;0;0;12;6;5;2;23;10;17;19;21;15;11;1;13;3;14;4;16;20;8;18;7;9;22;0;0;0;0;0;0;0;0;0;23
1184;321191;320615;293879;321193;325300;299931;296195;320626;368271;292691;321192;292703;363958;302035;299930;368320;378416;368269;322556;321199;368265;292701;368279;0;0;0;0;0;0;0;0;0;21;2;5;22;20;7;9;10;23;8;11;12;1;3;19;14;17;18;6;16;13;15;4;0;0;0;0;0;0;0;0;0;23
1196;110266;58845;114009;106767;37534;46979;113597;16501;106765;118582;117360;117742;105080;117992;114443;103269;47657;106760;117993;0;0;0;0;0;0;0;0;0;0;0;0;0;20;13;22;32;21;6;23;31;19;7;18;35;91;28;5;44;8;10;24;0;0;0;0;0;0;0;0;0;0;0;0;0;19
1203;115252;114465;110669;104159;117414;42460;63594;110674;45216;110901;59985;115656;114466;113272;102010;114210;110900;47697;59501;110676;0;0;0;0;0;0;0;0;0;0;0;0;1;55;26;30;6;24;4;10;2;20;22;36;29;32;77;34;14;28;21;15;0;0;0;0;0;0;0;0;0;0;0;0;20
1207;101870;117428;42540;58646;35321;32008;44264;120514;47163;116360;59142;9039;34798;101867;118614;117376;61157;107224;42919;101648;116669;45036;0;0;0;0;0;0;0;0;0;0;25;27;20;22;3;6;10;29;23;11;28;1;15;5;19;18;8;16;9;14;33;24;0;0;0;0;0;0;0;0;0;0;22
1212;118304;44912;63165;102563;57402;111005;101531;40804;57031;45500;117488;39330;119808;39332;121978;46005;57263;107143;38932;42624;47098;118101;117483;41143;117481;100829;0;0;0;0;0;0;31;5;15;3;88;8;28;10;29;77;9;71;24;13;27;30;6;4;87;7;41;18;20;23;99;22;0;0;0;0;0;0;26
1216;117949;46555;118397;116056;117385;46556;39164;117847;118398;110659;112072;37982;102736;114560;117667;117666;118244;117386;105055;118938;117396;63331;117397;118937;0;0;0;0;0;0;0;0;99;25;16;2;15;5;8;80;17;11;10;33;4;19;3;12;6;23;44;28;98;7;9;27;0;0;0;0;0;0;0;0;24
1217;5778;43589;32890;4739;41849;113234;43784;43590;46546;38947;35397;104825;116624;4738;39414;104823;113236;121366;114552;117797;42931;0;0;0;0;0;0;0;0;0;0;0;35;5;24;4;66;72;2;14;8;10;3;1;84;6;42;25;63;20;89;31;21;0;0;0;0;0;0;0;0;0;0;0;21
1218;59732;36396;116397;30199;36666;37960;60262;8637;117834;116363;39550;109065;117489;117833;111824;60564;110371;39364;107385;57287;47631;0;0;0;0;0;0;0;0;0;0;0;1;60;23;18;4;20;8;2;14;21;9;41;99;3;24;19;33;16;7;17;26;0;0;0;0;0;0;0;0;0;0;0;21
1232;34431;40838;42605;45953;44105;42602;57433;38295;102711;40354;41589;116678;103325;117856;116375;59742;112076;112080;112079;117830;45583;105072;116674;59740;117615;4636;0;0;0;0;0;0;30;44;4;2;31;6;8;7;11;9;19;55;18;5;28;23;17;34;74;25;99;24;59;26;67;33;3;0;0;0;0;0;26
1236;47959;117641;47589;103753;116598;60035;100065;103319;118342;112991;111324;101946;59354;47012;102542;41163;111962;114537;118142;116145;102611;114325;111963;59675;106834;108889;112505;47929;116604;121358;116696;1073857253;25;16;4;22;20;24;10;11;23;29;27;50;6;14;26;33;21;28;7;32;18;30;47;12;17;3;15;8;19;31;48;34;32
1237;111295;45669;117050;115236;111067;115067;57987;114637;60204;111058;63447;118505;41174;37437;60133;118360;60232;118327;118429;115122;117687;58164;100269;369333;107468;118395;58121;108880;0;0;0;0;25;3;18;4;27;13;10;11;28;17;9;30;6;2;23;15;36;19;20;21;24;7;22;1;43;34;8;14;0;0;0;0;28
1238;36727;101204;117591;110974;114715;105513;103893;57898;114983;109188;60062;115533;63344;43006;8849;121318;118507;35880;57926;297025;111328;60143;113495;100043;55854;105808;113937;63511;0;0;0;0;16;14;24;20;13;21;32;10;17;29;9;1;4;26;40;15;8;7;18;11;28;27;19;12;35;22;39;23;0;0;0;0;28
1239;116201;118646;103396;117774;111097;114551;114373;118844;60299;118946;55522;298871;60151;112582;114237;108643;118451;114555;110984;114792;47136;41144;1073847883;115250;113913;117878;103879;118146;37510;59393;114633;0;23;4;21;25;24;16;10;5;8;7;32;27;13;14;28;31;22;39;18;26;19;11;29;1;6;35;2;34;43;20;9;0;31
1240;47836;55301;61104;44857;372821;45576;34797;58033;120327;115901;63413;121254;115104;58127;105324;110715;55729;264184;113628;43814;102299;119815;60631;114050;110488;0;0;0;0;0;0;0;33;26;36;4;22;23;40;8;7;19;9;35;13;6;29;28;3;39;5;11;16;10;25;1;37;0;0;0;0;0;0;0;25
1241;32780;108274;58242;117643;115087;106885;58319;114709;123232;114077;377440;119099;118533;47532;111969;110109;114603;118711;119841;115376;110518;118553;57992;114734;63187;102051;373326;118343;100586;117389;108162;118370;21;15;22;14;24;19;26;18;27;33;9;1;25;23;6;3;29;4;7;10;20;13;99;30;31;32;2;28;8;5;17;16;32
1242;60360;60279;103156;118399;60633;55900;263021;63275;117689;37106;116203;60351;41547;42752;105288;110600;60325;46635;58174;106833;47243;60704;35252;121364;114787;115357;43815;118032;372206;113633;0;0;23;46;13;32;3;5;20;16;8;11;9;1;2;15;6;33;31;28;10;18;27;22;29;38;24;47;35;17;26;39;0;0;30
1243;54165;116961;111419;57624;106340;56047;105270;55963;60347;116630;116451;105331;115908;59256;58209;101188;104525;103286;56163;115538;60235;123077;116588;103586;376489;54405;122330;371710;57955;60650;117510;58222;12;4;23;32;6;5;24;10;7;14;9;20;16;42;3;26;8;15;11;28;19;29;17;25;36;35;30;34;13;21;18;22;32
1244;34638;61130;47830;47933;61036;59265;114331;369675;55902;42697;54761;60250;118095;308712;40617;111028;45668;43888;60817;59267;55711;105131;111427;117710;118958;109933;113827;0;0;0;0;0;12;2;16;4;3;5;8;50;11;22;23;1;6;32;21;29;7;18;10;35;14;9;15;34;19;49;17;0;0;0;0;0;27
1245;42839;60448;109399;61475;118683;111200;61489;114523;59288;117545;1073756862;58849;108839;107255;113940;100190;117697;46037;101544;116912;34514;43695;108432;8770;111127;114785;103667;108817;103393;118578;0;0;22;4;3;6;21;8;23;16;30;28;7;1;13;14;2;5;17;11;10;19;27;92;9;46;40;36;25;20;39;38;0;0;30
1246;43202;47269;322246;104151;47727;375732;118939;45802;307653;47795;60892;1073806821;108475;114290;299660;45351;45641;320992;60068;108634;110500;58079;121238;58010;118662;111250;55847;45438;118321;111979;104661;0;22;5;20;2;13;8;6;10;11;23;19;24;31;15;4;21;25;28;30;14;88;77;9;1;26;3;67;55;17;16;37;0;31
1247;110713;103306;58691;113258;59335;118388;110724;116448;111353;116485;46879;65065;117379;58214;60132;54732;106571;42033;117547;61181;42416;46023;44278;373527;105361;117426;117798;121200;45633;116166;114644;119134;1;13;3;2;21;14;49;7;8;9;10;32;5;20;26;29;23;19;37;77;52;11;18;40;51;4;46;35;80;31;61;56;32
1248;105304;118276;56029;58061;43985;59179;59458;111804;100922;113748;111408;115788;43989;44550;38199;40353;63497;118353;103966;113379;54809;106609;323595;114947;104201;115873;0;0;0;0;0;0;1;3;4;2;26;5;21;20;16;10;9;12;13;44;22;6;8;18;15;7;19;27;11;49;52;64;0;0;0;0;0;0;26
1249;4039;33669;45254;368781;46332;46959;100495;118943;120332;5417;103677;60690;58060;41294;37356;101116;63405;59399;110576;61643;42455;45831;114372;101850;109304;116297;115156;101455;115186;103651;117747;0;1;3;22;2;6;8;35;17;11;32;9;98;29;4;23;13;5;16;90;7;10;19;14;27;21;46;25;94;28;80;15;0;31
1250;63560;60819;104696;105633;108352;55533;103419;368758;113247;120300;106604;60236;60611;58847;54798;46012;118208;33909;118344;38297;56129;106236;60622;110008;118384;107895;100265;54428;114278;107782;117588;0;1;13;44;7;23;19;5;29;21;9;95;12;3;53;14;38;17;33;20;88;99;11;22;24;4;18;37;65;39;47;77;0;31
1252;102895;118345;42452;57964;47568;106629;32470;58665;114394;108895;104541;38422;34850;1073776608;114061;101435;51511;107778;60776;115914;115932;117675;42854;114189;110562;43752;116191;114803;102036;0;0;0;1;4;25;41;27;10;15;26;28;7;19;24;18;20;35;6;5;29;8;14;17;11;9;22;16;36;31;37;48;0;0;0;29
1254;60175;110681;113590;40568;106570;117546;47129;105321;107654;40352;58759;114864;114255;108654;54787;113081;46237;58065;325621;114364;113933;43596;59459;115287;37901;368720;113939;46816;117786;101569;0;0;77;4;14;18;3;25;5;22;11;10;9;1;98;2;12;31;15;28;6;32;21;16;19;26;8;48;49;30;7;47;0;0;30
1255;41204;115020;45028;38810;118259;43988;117802;120082;42898;47456;60657;118323;116952;47128;46611;118269;117542;47565;106738;1073847680;104640;108118;7823;114101;42535;110747;309178;113490;1073783056;63504;111198;118619;23;28;35;19;13;94;16;8;7;10;9;31;5;2;4;42;18;29;80;27;14;11;17;50;21;33;30;48;20;46;45;49;32
1256;106815;36714;263024;103678;113665;57639;115121;54400;56245;116591;105276;55956;58227;123717;55740;55849;55851;55831;60711;115175;322947;102782;54167;0;0;0;0;0;0;0;0;0;1;23;2;4;6;8;5;13;26;22;19;12;20;28;21;17;7;31;11;10;24;9;30;0;0;0;0;0;0;0;0;0;23
