<<<<<<< Updated upstream
﻿Id;Country;Stadium;Coach;Type;Name;Abbreviation;StadiumName;StadiumFile;EmblemFile;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Turf Pattern;Sideline Colour;Seat Colour;Goal Style;Net Pattern;GoalNettingDesign;Team Color 1 R;Team Color 1 G;Team Color 1 B;Team Color 2 R;Team Color 2 G;Team Color 2 B;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;Emblem;Edit name;Edit emblem;Edit stadium;Edit stadium name;Edit stadium file;Edit stadium details;Edit rivals;Edit banners;Edit 1;Edit team colors;Edit coach;Edit kits;Value8;Value9;Value10;Value11;Value12;Value13
4252;236;29;362662;0;CL BLACK WHITE;CBI;;;;262143;262143;262143;;;;;3;2;1;4;1;6;10;10;10;12;12;12;69664768;69664769;69664896;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4260;236;47;363035;0;REAL OVIEDO;ROV;Carlos Tartiere;;;262143;262143;262143;;;;;2;5;8;1;1;1;15;22;47;50;43;32;69795840;69795841;69795968;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;False;False;False;True;True;False;-1;3041;0;0;1;0
4272;236;40;262497;0;MD BLUE WHITE;MDB;;;;262143;262143;262143;;;;;4;2;1;1;1;1;53;53;53;48;48;48;69992448;69992449;69992576;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4288;236;29;363227;0;CT RED;CTR;;;;262143;262143;262143;;;;;0;0;0;1;1;1;34;11;14;36;13;16;70254592;70254593;70254720;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4298;236;29;363236;0;CT RED BLACK;CRL;;;;262143;262143;262143;;;;;0;0;0;1;1;1;48;10;14;51;12;16;70418432;70418433;70418560;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4302;236;44;362593;0;CM WHITE BLACK;CMW;;;;262143;262143;262143;;;;;3;2;1;4;1;1;53;53;53;46;46;46;70483968;70483969;70484096;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4308;236;29;262341;0;AN YELLOW BLUE;AYB;;;;262143;262143;262143;;;;;0;0;0;1;1;1;53;50;10;51;47;10;70582272;70582273;70582400;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4314;236;29;362943;0;MC BLUE WHITE;MBT;;;;262143;262143;262143;;;;;3;3;7;2;1;1;12;13;27;14;15;29;70680576;70680577;70680704;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4320;236;18;363093;0;RCD MALLORCA;MAL;Mallorca Son Moix;;;262143;262143;262143;;;;;2;5;4;1;1;1;49;10;16;58;50;22;70778880;70778881;70779008;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;False;False;False;True;True;False;-1;3008;0;0;1;0
4321;147;29;100416;0;DEPORTES TEMUCO;TEM;;;;262143;262143;262143;;;;;0;0;0;1;1;1;15;31;17;63;63;63;70795264;70795265;70795392;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
4323;228;42;362682;0;BORFECAO;BOF;;;;262143;262143;262143;;;;;3;5;1;3;1;1;12;12;12;15;15;15;70828032;70828033;70828160;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4910;144;44;101055;0;CA TEMPERLEY;TEM;;;;262143;262143;262143;;;;;0;0;0;1;1;1;15;44;28;63;63;63;80445440;80445441;80445568;80445442;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;False;False;True;True;True;False;True;True;True;-1;-1;0;0;0;0
4923;215;29;100308;0;SPAL;SPA;;;;262143;262143;262143;;;;;0;0;0;1;1;1;0;37;58;63;63;63;80658432;80658433;80658560;80658434;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
4929;215;29;362490;0;PL RED BLACK;PEL;;;;262143;262143;262143;;;;;3;5;2;2;1;1;41;10;10;10;10;10;80756736;80756737;80756864;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4971;204;29;266246;0;THE OLD BOYS;TOB;;;;262143;262143;262143;;;;;0;0;0;1;1;1;14;14;14;14;14;14;81444864;81444865;81444992;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4996;148;29;101140;0;CA CHACARITA JUNIORS;CHJ;;;;262143;262143;262143;;;;;2;5;4;1;1;1;56;56;56;0;0;0;81854464;81854465;81854592;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;False;False;True;True;True;False;True;True;True;-1;-1;0;0;0;0
4999;144;29;101100;0;GUILLERMO BROWN;GLB;;;;262143;262143;262143;;;;;1;5;1;1;1;1;10;5;27;56;56;56;81903616;81903617;81903744;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;False;False;True;True;True;False;True;True;True;-1;-1;0;0;1;0
5010;210;29;101037;0;RASEN BALLSPORT LEIPZIG;RLZ;;;;262143;262143;262143;;;;;0;0;0;1;1;1;63;63;63;55;0;15;82083840;82083841;82083968;82084352;82084353;82084354;82084480;82083842;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
5016;204;45;362462;0;ST YELLOW;STY;;;;262143;262143;262143;;;;;0;0;0;1;1;1;53;53;10;53;53;10;82182144;82182145;82182272;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
5046;144;54;362350;0;CA TALLERES DE CÓRDOBA;TAL;Mario Alberto Kempes;Estadio_Talleres.png;;2536;4035;262143;;;;;0;0;0;1;1;1;0;6;19;63;63;63;82673664;82673665;82673792;82673666;82673667;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;False;True;False;False;True;True;True;45;-1;0;0;1;0
5060;146;45;363652;0;RED BULL BRASIL;RBB;Estádio Nabi Abi Chedid;Estadio_RB Bragantino.png;;262143;262143;262143;MASSA BRUTA;BRAGANTINO;TORCIDA BRAGA;RED BULL;2;1;2;1;1;1;56;6;19;63;63;63;82903040;82903041;82903168;82903042;82903043;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;False;True;False;True;True;True;39;-1;0;0;0;50462976
5100;208;45;363159;0;QUEVILLY ROUEN;QUR;;;;262143;262143;262143;;;;;1;5;2;2;1;1;61;61;1;0;0;0;83558400;83558401;83558528;83558402;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
5129;204;29;264388;0;WORLD SELECTION;WOS;;;;262143;262143;262143;;;;;0;0;0;1;1;1;42;4;5;38;3;5;84033536;84033537;84033664;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
5189;202;17;101160;0;SK SLAVIA PRAHA;SLP;;;;262143;262143;262143;;;;;0;0;0;1;1;1;57;6;4;63;63;63;85016576;85016577;85016704;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
65682;13;17;1073842785;0;KASHIMA ANTLERS;KAA;;;;262143;262143;262143;;;;;7;3;7;3;2;1;45;6;15;0;0;0;1076133888;1076133889;1076134016;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
65683;13;23;1073842073;0;URAWA RED DIAMONDS;URD;;;;262143;262143;262143;;;;;3;5;8;3;1;5;57;0;11;0;0;0;1076150272;1076150273;1076150400;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
65693;13;19;1073842222;0;GAMBA OSAKA;GAO;;;;262143;262143;262143;;;;;3;3;1;3;2;1;0;19;40;0;0;0;1076314112;1076314113;1076314240;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
65699;13;15;1073842786;0;KAWASAKI FRONTALE;KAF;;;;262143;262143;262143;;;;;3;3;1;4;2;2;12;40;54;0;0;0;1076412416;1076412417;1076412544;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
65813;16;29;1073842037;0;SUWON BLUEWINGS;SUB;;;;262143;262143;262143;;;;;0;0;0;1;2;1;0;16;38;63;63;63;1078280192;1078280193;1078280320;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
65818;16;29;1073741828;0;FC SEOUL;SEO;;;;262143;262143;262143;;;;;2;1;8;1;1;1;53;0;3;0;0;0;1078362112;1078362113;1078362240;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
65842;7;29;1073842242;0;JIANGSU SUNING FC;JIS;;;;262143;262143;262143;;;;;0;0;0;1;1;1;1;21;41;0;29;46;1078755328;1078755329;1078755456;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
65846;7;15;1073742206;0;GUANGZHOU EVERGRANDE;GUE;;;;262143;262143;262143;;;;;2;3;3;4;1;1;56;7;5;63;52;5;1078820864;1078820865;1078820992;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
66871;37;15;1073842604;0;AL AIN SCC;AIN;;;;262143;262143;262143;;;;;7;4;1;1;1;4;25;11;34;31;20;38;1095614464;1095614465;1095614592;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
66882;30;19;1073742275;0;AL RAYYAN SC;RAY;;;;262143;262143;262143;;;;;3;5;4;1;1;1;60;15;13;0;0;0;1095794688;1095794689;1095794816;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
66885;31;19;1073842060;0;AL AHLI SC (JEDDAH);AHJ;;;;262143;262143;262143;;;;;0;0;0;4;1;1;0;33;15;0;33;15;1095843840;1095843841;1095843968;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
67025;31;29;363276;0;AL HILAL FC (RIYADH);HIR;;;;262143;262143;262143;;;;;2;3;8;1;2;1;2;10;26;2;10;26;1098137600;1098137601;1098137728;1098137602;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
67112;11;15;1073842312;0;ESTEGHLAL FC;ESE;;;;262143;262143;262143;;;;;6;3;1;1;1;2;4;14;34;0;35;57;1099563008;1099563009;1099563136;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
67277;240;29;1073842044;0;FK BUNYODKOR;BUN;;;;262143;262143;262143;;;;;8;5;8;1;2;1;63;63;63;11;24;34;1102266368;1102266369;1102266496;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
67440;37;29;1073842631;0;AL JAZIRA SCC;JAZ;;;;262143;262143;262143;;;;;2;5;1;1;1;1;54;6;8;63;63;63;1104936960;1104936961;1104937088;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
67817;11;29;1073842784;0;ZOB AHAN FC;ZOA;;;;262143;262143;262143;;;;;3;0;0;1;1;1;63;63;63;0;32;13;1111113728;1111113729;1111113856;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
68090;162;29;1073842789;0;BRISBANE ROAR FC;BRR;;;;262143;262143;262143;;;;;0;0;0;1;2;1;63;19;0;63;19;0;1115586560;1115586561;1115586688;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
68103;30;40;1073742274;0;LEKHWIYA SC;LEK;;;;262143;262143;262143;;;;;2;5;1;1;1;1;46;6;6;52;45;27;1115799552;1115799553;1115799680;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
68112;31;19;1073841969;0;AL FATEH SC;FAT;;;;262143;262143;262143;;;;;1;3;6;1;1;1;0;32;50;63;63;63;1115947008;1115947009;1115947136;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
68116;31;29;1073742341;0;AL TAAWON FC;TAA;;;;262143;262143;262143;;;;;0;0;0;1;1;1;61;58;19;7;26;55;1116012544;1116012545;1116012672;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
68123;240;29;1073842633;0;FK LOKOMOTIV TASHKENT;LOT;;;;262143;262143;262143;;;;;0;0;0;2;1;1;1;30;3;63;63;63;1116127232;1116127233;1116127360;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
68179;36;29;1073842793;0;MUANG THONG UNITED;MTU;;;;262143;262143;262143;;;;;0;0;0;1;1;1;47;5;6;47;5;6;1117044736;1117044737;1117044864;1117044738;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
69630;7;29;1073742051;0;SHANGHAI SIPG FC;SHA;;;;262143;262143;262143;;;;;0;0;0;1;1;1;56;5;6;24;3;4;1140817920;1140817921;1140818048;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
69649;162;42;1073741867;0;W. SYDNEY WANDERERS;WSW;;;;262143;262143;262143;;;;;2;5;5;1;1;1;53;4;8;0;0;0;1141129216;1141129217;1141129344;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
69710;16;20;1073842787;0;ULSAN HYUNDAI HORANG-I;UHH;;;;262143;262143;262143;;;;;2;1;6;1;1;1;0;19;42;63;63;63;1142128640;1142128641;1142128768;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
69712;37;19;1073742031;0;AL AHLI FC DUBAI;AHD;;;;262143;262143;262143;;;;;2;4;4;4;2;1;59;7;9;0;0;0;1142161408;1142161409;1142161536;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
70487;11;29;1073842023;0;PERSEPOLIS FC;PEE;;;;262143;262143;262143;;;;;0;0;0;4;1;1;56;8;8;56;8;8;1154859008;1154859009;1154859136;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
70489;37;29;1073741892;0;AL WAHDA FC (ABU DHABI);WAD;;;;262143;262143;262143;;;;;0;0;0;1;1;1;30;5;0;63;63;63;1154891776;1154891777;1154891904;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
70668;162;18;1073842783;0;ADELAIDE UNITED FC;ADU;;;;262143;262143;262143;;;;;0;0;0;1;1;1;58;4;17;63;63;63;1157824512;1157824513;1157824640;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
70669;8;29;1073842792;0;EASTERN SC;EAS;;;;262143;262143;262143;;;;;0;0;0;1;1;1;4;19;39;63;63;63;1157840896;1157840897;1157841024;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
70670;11;44;1073842794;0;ESTEGHLAL KHUZESTAN;ESK;;;;262143;262143;262143;;;;;0;0;0;1;1;1;11;10;33;63;63;63;1157857280;1157857281;1157857408;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
70671;16;40;1073842791;0;JEJU UNITED FC;JEU;;;;262143;262143;262143;;;;;0;0;0;1;1;1;61;32;9;0;0;0;1157873664;1157873665;1157873792;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
=======
﻿Id;Country;Stadium;Coach;Type;Name;Abbreviation;StadiumName;StadiumFile;EmblemFile;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Turf Pattern;Sideline Colour;Seat Colour;Goal Style;Net Pattern;GoalNettingDesign;Team Color 1 R;Team Color 1 G;Team Color 1 B;Team Color 2 R;Team Color 2 G;Team Color 2 B;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;Emblem;Edit name;Edit emblem;Edit stadium;Edit stadium name;Edit stadium file;Edit stadium details;Edit rivals;Edit banners;Edit 1;Edit team colors;Edit coach;Edit kits;Value8;Value9;Value10;Value11;Value12;Value13
1;214;29;393489;2;IRLANDA;IRL;;;;262143;262143;262143;;;;;4;5;5;1;1;1;15;38;19;10;33;14;16384;16385;16512;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2;225;29;131344;2;IRLANDA DEL NORTE;NIR;;;;262143;262143;262143;;;;;2;1;8;1;1;1;0;32;0;63;63;63;32768;32769;32896;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
3;232;29;393484;2;ESCOCIA;SCO;;;;262143;262143;262143;;;;;3;4;8;1;1;1;10;20;38;10;14;30;49152;49153;49280;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
4;241;13;131342;2;GALES;WAL;;;;262143;262143;262143;;;;;3;1;4;1;1;1;55;10;12;13;37;22;65536;65537;65664;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
5;204;13;232056;2;INGLATERRA;ENG;;;;262143;262143;262143;;;;;3;1;4;1;1;1;63;63;63;51;0;0;81920;81921;82048;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
6;228;29;231350;2;PORTUGAL;PRT;;;;262143;262143;262143;;;;;2;6;4;1;1;1;44;2;4;7;28;19;98304;98305;98432;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
7;236;29;131371;2;ESPAÑA;ESP;;;;262143;262143;262143;;;;;3;6;7;3;1;1;50;0;0;63;58;0;114688;114689;114816;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
8;208;29;131212;2;FRANCIA;FRA;;;;262143;262143;262143;;;;;4;8;1;4;2;11;5;18;29;63;63;63;131072;131073;131200;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
9;197;29;131073;2;BÉLGICA;BEL;;;;262143;262143;262143;;;;;5;2;8;1;2;1;57;0;0;63;53;0;147456;147457;147584;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
10;224;13;231562;2;HOLANDA;NLD;;;;262143;262143;262143;;;;;3;5;4;1;1;1;63;22;0;63;63;63;163840;163841;163968;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
11;238;29;393357;2;SUIZA;CHE;;;;262143;262143;262143;;;;;3;1;7;4;2;1;29;11;11;31;10;10;180224;180225;180352;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
12;215;54;131177;2;ITALIA;ITA;;;;262143;262143;262143;;;;;5;3;7;1;1;1;2;23;40;63;63;63;196608;196609;196736;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
13;202;29;232055;2;REPÚBLICA CHECA;CZE;;;;262143;262143;262143;;;;;2;5;4;1;2;1;53;0;10;0;18;33;212992;212993;213120;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
14;210;46;131205;2;ALEMANIA;DEU;;;;262143;262143;262143;;;;;2;8;1;1;1;1;63;63;63;0;0;0;229376;229377;229504;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
15;203;19;393547;2;DINAMARCA;DNK;;;;262143;262143;262143;;;;;3;6;4;1;2;1;33;12;14;32;11;12;245760;245761;245888;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
16;226;20;493884;2;NORUEGA;NOR;;;;262143;262143;262143;;;;;2;5;4;4;1;1;33;15;12;31;12;10;262144;262145;262272;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
17;237;13;494211;2;SUECIA;SWE;;;;262143;262143;262143;;;;;2;6;7;1;2;1;10;18;32;10;14;30;278528;278529;278656;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
19;227;29;131373;2;POLONIA;POL;;;;262143;262143;262143;;;;;2;6;4;1;2;1;59;7;9;63;63;63;311296;311297;311424;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
20;234;29;131420;2;ESLOVAQUIA;SVK;;;;262143;262143;262143;;;;;4;6;4;1;2;1;63;63;63;0;19;40;327680;327681;327808;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
21;194;29;393662;2;AUSTRIA;AUT;;;;262143;262143;262143;;;;;3;3;4;1;1;1;31;12;12;28;11;11;344064;344065;344192;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
22;212;15;494011;2;HUNGRÍA;HUN;;;;262143;262143;262143;;;;;4;2;5;1;1;1;32;11;11;28;10;10;360448;360449;360576;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
23;235;29;393556;2;ESLOVENIA;SVN;;;;262143;262143;262143;;;;;2;6;8;4;1;4;10;19;31;10;18;29;376832;376833;376960;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
24;200;17;231866;2;CROACIA;HRV;;;;262143;262143;262143;;;;;2;8;7;1;1;1;57;0;0;63;63;63;393216;393217;393344;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
26;229;29;494208;2;RUMANÍA;ROU;;;;262143;262143;262143;;;;;3;1;2;1;1;1;49;39;10;53;46;12;425984;425985;426112;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
27;199;29;494196;2;BULGARIA;BGR;;;;262143;262143;262143;;;;;4;3;6;1;1;1;11;17;14;10;15;12;442368;442369;442496;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
28;211;29;393568;2;GRECIA;GRC;;;;262143;262143;262143;;;;;2;4;4;1;1;1;10;31;46;15;36;51;458752;458753;458880;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
29;190;15;131343;2;TURQUÍA;TUR;;;;262143;262143;262143;;;;;2;3;1;1;1;1;59;2;7;63;63;63;475136;475137;475264;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
30;239;29;232068;2;UCRANIA;UKR;;;;262143;262143;262143;;;;;3;7;2;1;1;1;63;57;0;0;22;42;491520;491521;491648;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;True;-1;-1;0;0;1;0
31;230;15;494209;2;RUSIA;RUS;;;;262143;262143;262143;;;;;8;7;7;4;1;1;32;11;11;28;10;10;507904;507905;508032;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
32;76;15;493461;2;MARRUECOS;MAR;;;;262143;262143;262143;;;;;8;2;7;1;1;1;33;10;10;29;10;10;524288;524289;524416;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
33;92;29;393314;2;TÚNEZ;TUN;;;;262143;262143;262143;;;;;2;2;4;1;1;1;29;11;12;28;10;11;540672;540673;540800;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
34;58;15;493482;2;EGIPTO;EGY;;;;262143;262143;262143;;;;;4;7;1;1;2;1;36;10;11;42;12;17;557056;557057;557184;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
35;80;15;493615;2;NIGERIA;NGA;;;;262143;262143;262143;;;;;7;3;4;1;1;1;10;24;15;10;21;12;573440;573441;573568;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
