Id;Name;Shirt;Commentary;Country;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;Attacking Prowess;Ball Control;Dribbling;Low Pass;Lofted Pass;Finishing;Place Kicking;Controlled Spin;Header;Defensive Prowess;Ball Winning;Kicking Power;Speed;Explosive Power;Body Control;Physical Contact;Jump;Goalkeeping;Catching;Clearing;Reflexes;Coverage;Stamina;Weak Foot Usage;Weak Foot Acc.;Form;Injury Resistance;P01;P02;P03;P04;P05;P06;P07;S01;S02;S03;S04;S05;S06;S07;S08;S09;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;Celebration 1;Celebration 2;Drib. Hunching;Drib. Arm Move.;Run. Hunching;Run. Arm Move.;Corner Kicks;Free Kicks;Penalty Kick;Edit_Name;Edit_Basics;Edit_Position;Edit_Positions;Edit_Abilities;Edit_PlayerSkills;Edit_PlayingStyle;Edit_COMPlayingStyles;Edit_Movements;Edit_1;Edit_2;Edit_3;Edit_4;Edit_5;Value12;Value13;Value14;OverallStats
111989;L. Yoro;YORO;111989;208;190;73;19;False;15;1;0;2;0;0;1;0;0;0;0;0;0;0;0;55;71;63;75;72;53;54;58;84;85;85;62;79;74;61;84;82;40;40;40;40;40;75;2;2;5;3;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;3;2;1;1;8;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;81
111997;Renato Veiga;VEIGA;109238;228;190;82;22;True;9;1;0;2;2;0;2;1;0;0;0;0;0;0;0;63;75;70;77;75;63;72;70;73;77;75;77;76;71;65;84;81;40;40;40;40;40;80;2;2;6;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;True;41;34;3;3;1;1;3;3;1;True;True;True;True;True;True;True;True;True;False;False;True;False;False;0;-1;0;74
112000;A. Freeman;FREEMAN;112000;135;188;70;21;False;11;3;0;0;0;2;0;0;0;1;0;0;0;0;0;57;70;73;69;70;59;57;70;66;70;73;70;82;78;61;81;65;40;40;40;40;40;83;3;2;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;118;118;1;4;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;73
112003;J. Burrai;BURRAI;112003;149;196;89;34;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;47;57;49;63;68;47;57;47;50;48;51;73;62;65;59;70;76;80;77;77;81;79;62;1;1;2;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;118;118;1;2;1;1;1;1;1;True;True;True;True;True;True;True;False;False;False;False;False;False;False;0;-1;0;68
112005;Florentino;FLORENTINO;112005;228;184;73;26;False;9;4;0;2;0;0;2;2;0;0;1;0;0;0;0;57;79;72;83;79;54;57;58;66;84;82;72;70;68;68;78;70;40;40;40;40;40;88;2;2;5;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;67;67;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;76
112012;Walker-Peters;WALKER PETERS;38516;204;174;62;28;False;11;3;0;0;2;2;0;0;1;2;0;0;1;0;0;64;74;77;71;75;62;56;65;55;68;74;63;82;85;76;59;74;40;40;40;40;40;80;2;3;5;3;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;60;60;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;76
112015;Carlos Soler;C. SOLER;112015;236;180;76;28;False;6;5;0;0;0;0;1;2;2;2;1;1;1;0;0;72;82;79;80;76;70;74;78;58;64;67;78;72;74;70;66;64;40;40;40;40;40;76;2;3;5;2;False;True;False;False;True;True;True;False;False;False;False;False;False;False;True;False;True;False;True;True;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;0;0;1;4;1;1;1;1;1;True;True;False;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;76
112026;L. Morales;MORALES;112026;144;180;72;34;False;15;1;0;2;0;2;0;0;0;1;0;0;0;0;0;58;65;65;67;68;56;59;65;77;75;74;74;77;71;62;79;83;40;40;40;40;40;82;2;3;5;3;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;True;3;3;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;74
112029;Martim Neto;M. NETO;112029;228;184;82;22;False;6;5;0;0;0;0;1;2;0;0;1;0;0;0;0;66;77;77;78;77;63;71;73;56;61;61;73;68;76;62;71;57;40;40;40;40;40;79;2;2;5;2;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;87;87;2;4;2;3;3;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;74
112031;A. Fadera;FADERA;112031;63;186;80;24;False;14;9;0;0;0;0;0;0;2;1;2;2;2;1;1;70;76;80;67;64;67;55;58;64;54;62;65;85;80;65;70;62;40;40;40;40;40;74;2;2;4;3;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;70
112062;A. Golovin;GOLOVIN;112062;230;180;69;29;False;14;8;0;0;0;0;1;2;2;1;2;2;1;1;1;73;82;83;79;77;72;78;80;61;58;68;77;74;77;76;63;65;40;40;40;40;40;78;3;2;5;2;True;True;True;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;55;55;2;4;1;3;3;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;77
112104;C. Pulisic;PULISIC;112104;135;178;69;26;False;6;11;0;0;0;0;0;1;1;2;1;2;2;2;1;80;83;85;78;77;83;76;79;57;55;57;79;88;92;80;67;66;40;40;40;40;40;79;4;2;5;1;True;True;True;True;False;False;True;False;False;False;False;False;True;False;True;False;False;True;True;False;True;True;False;False;False;False;False;False;False;False;False;False;True;True;False;16;44;1;5;3;5;4;14;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;83
112153;W. Faríñez;FARINEZ;112153;153;180;77;27;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;45;59;55;63;64;45;55;51;56;56;51;75;65;67;63;74;81;79;75;79;81;75;60;2;1;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;0;0;1;4;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;67
112212;A. Onana;ONANA;47203;197;195;88;24;False;8;4;0;0;0;0;2;2;0;0;0;0;0;0;0;65;79;73;81;80;62;59;65;70;79;85;78;79;73;59;90;79;40;40;40;40;40;87;3;4;6;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;6;6;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;78
112218;Y. Bissouma;BISSOUMA;112218;73;182;80;29;False;7;4;0;0;0;0;2;2;0;0;1;0;0;0;0;62;77;81;75;75;59;72;67;60;73;86;81;74;77;74;69;65;40;40;40;40;40;88;2;2;5;3;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;97;97;2;2;1;8;5;5;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;75
112229;N. Mukau;MUKAU;112229;55;186;79;21;True;8;4;0;2;0;0;2;1;0;0;1;0;0;0;0;62;76;72;78;74;57;56;60;69;69;75;68;73;75;75;77;76;40;40;40;40;40;76;3;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;2;2;1;2;2;8;4;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;72
112283;João Pedro;JOAO PEDRO;112283;66;185;78;29;False;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;73;71;69;66;65;70;60;62;71;51;54;73;76;76;66;73;76;40;40;40;40;40;79;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;29;29;1;2;3;3;2;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;67
112307;Y. Zouaoui;ZOUAOUI;112307;208;183;72;27;True;11;2;0;0;2;0;0;0;1;0;0;0;0;0;0;65;70;73;69;72;57;63;74;64;61;65;77;77;75;67;65;62;40;40;40;40;40;77;1;1;5;3;False;True;False;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;1;1;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
112398;H. Koffi;KOFFI;112398;48;186;81;29;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;52;63;59;67;72;52;62;56;58;59;56;82;63;67;63;87;92;83;80;81;88;85;65;2;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;12;12;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;75
112417;Y. Gboho;GBOHO;112417;208;178;69;24;False;14;9;0;0;0;0;0;1;1;0;2;2;1;1;1;70;75;79;73;68;67;60;61;57;51;53;70;75;81;77;55;66;40;40;40;40;40;71;2;1;5;2;True;True;True;True;False;False;False;False;False;False;False;True;True;False;True;False;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;83;83;1;3;2;2;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;69
112446;S. Iling-Junior;ILING;112446;204;182;75;22;True;6;9;0;0;1;0;0;0;2;0;0;2;1;0;0;65;74;77;68;74;67;58;65;62;59;57;69;84;82;71;67;60;40;40;40;40;40;77;3;1;5;2;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;8;8;1;2;1;3;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;2;-1;0;69
112458;I. Zubeldía;ZUBELDIA;112458;236;181;73;28;False;15;1;0;2;0;0;2;2;0;0;1;0;0;0;0;53;80;70;80;79;51;62;69;70;81;79;76;77;74;71;77;82;40;40;40;40;40;81;3;2;6;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;12;12;3;2;3;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;76
112461;D. Okereke;OKEREKE;112461;80;182;75;28;False;1;12;0;0;0;0;0;0;1;0;1;2;2;1;2;76;75;77;63;64;71;54;56;74;47;49;74;85;82;68;74;77;40;40;40;40;40;76;2;1;4;3;True;True;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;39;39;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;72
112468;D. Pérez;D. PEREZ;112468;144;169;65;36;False;12;2;0;1;2;0;1;1;2;1;0;0;0;0;0;56;67;65;64;75;57;62;68;61;65;62;67;76;76;65;63;70;40;40;40;40;40;80;2;2;5;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;21;21;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;68
112469;Maurício Garcez;GARCEZ;112469;146;184;74;29;False;14;9;0;0;0;0;0;0;1;1;0;2;2;0;0;73;66;69;66;64;73;53;60;69;58;52;65;79;73;73;69;72;40;40;40;40;40;70;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;2;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;65
112478;Carlos Eduardo;CARLOS EDUARDO;112478;146;173;68;29;False;4;7;0;0;0;0;0;0;2;2;1;2;2;1;1;65;69;79;62;69;73;60;61;70;48;50;75;80;80;65;56;76;40;40;40;40;40;72;2;3;4;2;True;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;44;44;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;69
112489;M. Thiaw;THIAW;112489;210;194;89;24;False;15;1;0;2;0;1;1;0;0;0;0;0;0;0;0;58;69;58;80;75;60;58;62;82;83;85;71;79;69;62;91;85;40;40;40;40;40;82;3;4;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;9;9;1;3;3;1;1;1;1;True;True;True;True;True;True;True;False;False;False;False;False;False;False;0;-1;0;82
112503;D. Rodríguez;DANI RODRIGUEZ;9382;236;178;71;37;False;14;8;0;0;0;0;1;2;2;2;2;1;2;1;1;71;77;77;77;79;74;75;77;53;54;64;71;80;74;67;62;61;40;40;40;40;40;69;3;3;6;3;False;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;1;2;1;2;5;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;73
112505;C. Ferreira;C. FERREIRA;112505;144;175;67;25;False;5;8;0;0;0;0;0;2;1;0;2;0;0;1;0;64;76;74;70;79;71;72;78;57;49;46;78;65;67;70;63;57;40;40;40;40;40;66;2;2;5;2;True;False;False;True;False;True;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
112508;G. Doué;DOUE;112508;56;186;76;23;False;12;3;0;1;0;2;0;0;0;1;0;0;0;0;0;66;76;75;75;74;53;57;68;74;73;77;65;76;74;66;79;80;40;40;40;40;40;77;2;2;5;3;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;122;122;2;2;1;7;7;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;75
112509;I. Diabaté;DIABATE;112509;56;185;74;26;False;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;76;68;70;60;57;76;65;63;74;51;54;77;83;82;64;82;79;40;40;40;40;40;79;3;1;6;2;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;110;110;1;2;3;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;71
112510;A. Davies;DAVIES;-1;110;185;77;24;True;11;2;0;0;2;0;0;0;2;0;1;2;1;0;0;66;73;80;62;73;63;57;76;54;66;71;76;97;95;88;77;82;40;40;40;40;40;86;3;3;5;1;True;True;True;False;False;True;True;False;True;False;True;True;False;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;123;16;3;4;1;5;4;14;2;True;True;True;True;True;True;True;True;True;False;False;True;False;False;3;-1;0;82
112513;Savinho;SAVINHO;112513;146;176;71;21;True;4;10;0;0;0;0;0;0;2;1;0;2;2;1;0;74;84;88;71;73;78;69;76;59;50;47;80;84;88;82;64;67;40;40;40;40;40;81;2;1;5;2;True;True;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;6;6;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;79
112514;H. Ekitike;EKITIKE;112514;208;189;75;23;False;14;12;0;0;0;0;0;0;0;0;0;0;1;1;2;87;86;86;69;61;88;67;64;79;49;48;86;93;88;60;73;81;40;40;40;40;40;80;3;3;5;2;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;127;127;2;2;1;6;6;1;1;True;True;True;True;True;True;True;False;False;False;False;False;False;False;0;-1;0;86
112515;J. Panichelli;PANICHELLI;112515;144;186;82;23;False;13;12;0;0;0;0;0;0;0;0;1;0;0;1;2;81;76;72;68;58;80;71;67;84;54;53;80;75;68;70;84;86;40;40;40;40;40;76;2;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;103;103;2;2;1;8;8;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;76
112516;T. Ortega;ORTEGA;112516;144;185;77;24;True;11;2;0;2;2;0;0;0;1;0;0;0;0;0;0;56;70;65;67;63;57;59;66;63;65;61;68;73;67;63;74;71;40;40;40;40;40;77;2;3;5;2;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;62;62;1;2;2;3;3;14;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;2;-1;0;65
112518;P. Pietryga;PIETRYGA;112518;227;191;85;22;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;41;41;47;60;40;45;41;51;44;42;67;58;54;48;60;62;68;71;65;70;73;47;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;97;97;1;2;1;1;1;1;1;True;True;False;False;True;False;True;False;False;False;False;False;False;False;0;-1;0;56
112528;Aleix Febas;FEBAS;112528;236;171;64;29;False;6;5;0;0;0;0;2;2;1;1;2;0;1;1;0;71;79;83;82;79;68;66;78;53;66;70;68;75;80;82;61;61;40;40;40;40;40;79;1;2;4;3;True;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;16;16;1;2;1;4;3;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;79
112539;G. Abregú;ABREGU;112539;144;185;80;28;False;15;4;0;1;0;0;2;2;0;0;0;0;0;0;0;57;70;61;71;75;59;60;69;65;68;70;71;65;63;68;73;67;40;40;40;40;40;71;2;1;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;21;21;3;2;1;5;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;2;-1;0;66
112544;M. Nagida;NAGIDA;112544;50;174;61;20;True;11;2;0;0;2;0;0;0;1;0;0;0;0;0;0;60;66;67;65;66;51;54;65;56;61;66;63;76;78;76;58;65;40;40;40;40;40;70;1;1;4;2;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;28;28;3;2;3;5;5;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;65
112548;V. Rojas;ROJAS;112548;150;185;76;20;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;59;54;59;69;68;54;58;56;62;60;60;67;54;63;54;61;67;74;70;71;75;69;57;4;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;23;23;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;True;False;0;-1;0;59
112550;Thalys;THALYS;112550;146;184;74;20;True;14;11;0;0;0;0;0;1;0;0;2;0;1;2;2;72;74;71;71;65;70;62;63;69;54;51;67;68;71;68;71;69;40;40;40;40;40;65;2;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;27;27;3;2;1;6;2;1;1;True;True;True;True;True;True;True;False;False;False;False;False;False;False;0;-1;0;66
112568;A. Spörle;SPORLE;112568;144;182;76;30;True;11;2;0;0;2;0;0;0;2;0;0;1;0;0;0;60;69;70;63;65;59;59;64;62;64;73;68;74;74;63;73;74;40;40;40;40;40;73;3;3;5;2;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;53;53;2;2;2;1;1;1;1;True;True;False;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;68
112571;J. Worrall;WORRALL;112571;204;190;85;28;False;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;56;61;57;64;69;57;55;60;80;78;81;72;69;62;63;90;80;40;40;40;40;40;75;3;2;5;3;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;True;12;12;1;2;1;1;1;1;1;True;True;False;False;True;True;True;False;False;False;False;False;False;False;0;-1;0;76
112572;J. Hinshelwood;HINSHELWOOD;112572;204;181;73;20;False;11;3;0;0;2;2;2;2;0;1;0;0;0;0;0;66;76;70;78;77;64;67;70;69;73;70;67;72;76;75;67;77;40;40;40;40;40;80;2;2;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;88;88;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;73
112574;B. Johnson;JOHNSON;-1;241;179;73;24;False;4;10;0;0;0;0;0;0;1;2;2;1;2;2;2;74;79;83;75;70;77;67;68;60;54;55;77;91;89;76;66;64;40;40;40;40;40;82;1;2;5;2;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;16;0;2;4;2;4;5;1;1;True;True;True;True;True;True;True;True;True;False;False;True;False;False;0;-1;0;77
112576;S. Alakouch;ALAKOUCH;112576;76;175;66;27;False;11;3;0;0;1;2;0;0;0;1;0;0;0;0;0;63;67;69;66;69;48;55;68;58;64;68;61;73;74;71;62;64;40;40;40;40;40;70;2;2;5;1;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;2;2;1;2;1;3;3;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;66
112579;R. Rees-Dottin;REES DOTTIN;112579;204;174;76;19;True;14;10;0;0;0;0;0;0;0;2;0;0;2;1;2;64;67;67;66;66;64;57;64;56;53;59;66;69;69;70;58;62;40;40;40;40;40;70;2;2;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;60
112582;G. Errecalde;ERRECALDE;112582;144;185;78;25;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;55;61;58;64;67;49;58;59;71;76;72;68;68;67;59;75;70;40;40;40;40;40;65;2;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;67
112583;N. Milenković;N. MILENKOVIC;112583;303;195;92;28;False;9;1;0;2;0;2;0;0;0;0;0;0;0;0;0;60;72;65;76;72;60;59;54;86;86;82;76;72;66;62;90;82;40;40;40;40;40;78;2;2;5;3;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;49;49;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;81
112589;Aitor Mañas;MANAS;112589;236;185;75;22;False;1;12;0;0;0;0;0;0;0;0;0;0;0;2;2;67;71;66;64;57;70;59;57;69;47;47;72;78;75;63;68;66;40;40;40;40;40;70;2;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;2;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;64
112593;W. Isidor;ISIDOR;112593;120;186;78;25;False;1;12;0;0;0;0;0;0;0;0;0;1;1;1;2;78;69;75;62;57;80;72;66;69;50;54;81;86;82;73;78;70;40;40;40;40;40;77;3;4;5;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;19;19;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;74
112597;J. Samooja;SAMOOJA;112597;207;190;85;22;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;41;47;43;52;49;41;46;47;44;47;43;67;56;53;48;66;70;70;71;69;71;72;55;2;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;39;39;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;58
112604;Valera;VALERA;112604;236;170;67;23;True;4;10;0;0;0;0;0;0;2;2;0;1;2;1;0;71;77;82;68;69;73;61;67;55;56;55;70;91;86;86;60;60;40;40;40;40;40;70;1;2;5;2;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;3;3;3;4;3;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;74
112606;A. Maldonado;A. MALDONADO;112606;144;187;85;27;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;53;64;58;69;60;59;54;63;75;86;78;81;74;60;59;82;71;40;40;40;40;40;70;3;2;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;3;3;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;74
112608;Pau Cabanes;CABANES;112608;236;179;75;20;False;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;67;68;69;65;62;70;64;65;64;54;56;70;74;76;71;64;71;40;40;40;40;40;74;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;119;2;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;64
